TransactionID,Date,ProductID,Quantity,UnitPrice,TotalPrice
TRX00532,5/12/2025,PRD037,3,1150.44,
TRX00532,5/12/2025,PRD013,5,1662.72,
TRX00533,6/21/2025,PRD030,2,1992.7,
TRX00533,6/21/2025,PRD021,5,2675.95,
TRX00533,6/21/2025,PRD008,4,1830.72,
TRX00533,6/21/2025,PRD025,1,1280.79,
TRX00534,4/13/2025,PRD034,3,2384.44,
TRX00535,1/23/2025,PRD039,2,629.28,
TRX00535,1/23/2025,PRD036,1,2253.07,
TRX00535,1/23/2025,PRD009,3,1510.4,
TRX00535,1/23/2025,PRD004,1,2182.48,
TRX00536,2/15/2025,PRD027,5,830.04,
TRX00536,2/15/2025,PRD028,4,1241.21,
TRX00536,2/15/2025,PRD006,5,2249.18,
TRX00536,2/15/2025,PRD013,2,1662.72,
TRX00536,2/15/2025,PRD031,2,1354.36,
TRX00537,8/13/2025,PRD024,4,2634.53,
TRX00538,8/21/2025,PRD012,4,1388.37,
TRX00538,8/21/2025,PRD034,3,2384.44,
TRX00538,8/21/2025,PRD023,5,2792.54,
TRX00539,7/2/2025,PRD037,2,1150.44,
TRX00539,7/2/2025,PRD011,3,1993.31,
TRX00539,7/2/2025,PRD040,5,1227.77,
TRX00540,4/14/2025,PRD005,4,2552.49,
TRX00540,4/14/2025,PRD001,1,1622.49,
TRX00540,4/14/2025,PRD038,5,2988.3,
TRX00540,4/14/2025,PRD008,4,1830.72,
TRX00541,4/1/2025,PRD025,1,1280.79,
TRX00541,4/1/2025,PRD016,1,1852.35,
TRX00541,4/1/2025,PRD023,2,2792.54,
TRX00542,8/1/2025,PRD036,4,2253.07,
TRX00542,8/1/2025,PRD021,3,2675.95,
TRX00542,8/1/2025,PRD017,4,2564.5,
TRX00542,8/1/2025,PRD012,3,1388.37,
TRX00542,8/1/2025,PRD010,3,1575.15,
TRX00543,3/21/2025,PRD028,5,1241.21,
TRX00544,5/8/2025,PRD035,2,1001.65,
TRX00544,5/8/2025,PRD028,4,1241.21,
TRX00544,5/8/2025,PRD027,5,830.04,
TRX00545,8/5/2025,PRD016,4,1852.35,
TRX00545,8/5/2025,PRD034,3,2384.44,
TRX00545,8/5/2025,PRD008,2,1830.72,
TRX00545,8/5/2025,PRD007,3,1154.79,
TRX00546,6/10/2025,PRD034,4,2384.44,
TRX00546,6/10/2025,PRD005,5,2552.49,
TRX00546,6/10/2025,PRD040,4,1227.77,
TRX00547,7/18/2025,PRD004,3,2182.48,
TRX00547,7/18/2025,PRD012,4,1388.37,
TRX00547,7/18/2025,PRD007,2,1154.79,
TRX00547,7/18/2025,PRD024,4,2634.53,
TRX00548,5/12/2025,PRD032,3,986.79,
TRX00548,5/12/2025,PRD028,4,1241.21,
TRX00549,7/19/2025,PRD021,4,2675.95,
TRX00549,7/19/2025,PRD031,5,1354.36,
TRX00549,7/19/2025,PRD001,2,1622.49,
TRX00549,7/19/2025,PRD033,5,2389.64,
TRX00549,7/19/2025,PRD028,2,1241.21,
TRX00550,4/14/2025,PRD016,1,1852.35,
TRX00550,4/14/2025,PRD011,2,1993.31,
TRX00550,4/14/2025,PRD008,1,1830.72,
TRX00551,5/2/2025,PRD016,2,1852.35,
TRX00551,5/2/2025,PRD001,3,1622.49,
TRX00551,5/2/2025,PRD027,4,830.04,
TRX00552,4/9/2025,PRD008,3,1830.72,
TRX00552,4/9/2025,PRD034,1,2384.44,
TRX00553,8/6/2025,PRD022,2,506.12,
TRX00553,8/6/2025,PRD012,4,1388.37,
TRX00553,8/6/2025,PRD031,3,1354.36,
TRX00553,8/6/2025,PRD005,3,2552.49,
TRX00553,8/6/2025,PRD030,3,1992.7,
TRX00554,1/21/2025,PRD022,2,506.12,
TRX00554,1/21/2025,PRD010,2,1575.15,
TRX00554,1/21/2025,PRD030,2,1992.7,
TRX00554,1/21/2025,PRD007,4,1154.79,
TRX00555,9/1/2025,PRD039,3,629.28,
TRX00555,9/1/2025,PRD007,1,1154.79,
TRX00556,5/7/2025,PRD040,2,1227.77,
TRX00556,5/7/2025,PRD032,1,986.79,
TRX00556,5/7/2025,PRD023,5,2792.54,
TRX00556,5/7/2025,PRD037,4,1150.44,
TRX00557,5/19/2025,PRD014,2,2721.74,
TRX00558,4/6/2025,PRD034,4,2384.44,
TRX00559,3/29/2025,PRD013,3,1662.72,
TRX00559,3/29/2025,PRD039,2,629.28,
TRX00559,3/29/2025,PRD029,1,2033.75,
TRX00559,3/29/2025,PRD036,2,2253.07,
TRX00559,3/29/2025,PRD034,5,2384.44,
TRX00560,6/23/2025,PRD016,4,1852.35,
TRX00560,6/23/2025,PRD012,1,1388.37,
TRX00560,6/23/2025,PRD007,5,1154.79,
TRX00561,7/15/2025,PRD011,5,1993.31,
TRX00561,7/15/2025,PRD003,4,1838.39,
TRX00562,8/7/2025,PRD015,4,712.45,
TRX00563,6/14/2025,PRD005,4,2552.49,
TRX00563,6/14/2025,PRD022,4,506.12,
TRX00563,6/14/2025,PRD020,3,2379.25,
TRX00563,6/14/2025,PRD026,4,1805.91,
TRX00564,2/25/2025,PRD034,4,2384.44,
TRX00564,2/25/2025,PRD001,3,1622.49,
TRX00564,2/25/2025,PRD009,3,1510.4,
TRX00564,2/25/2025,PRD010,3,1575.15,
TRX00565,7/1/2025,PRD019,2,1419.57,
TRX00565,7/1/2025,PRD038,4,2988.3,
TRX00566,1/11/2025,PRD008,1,1830.72,
TRX00566,1/11/2025,PRD031,3,1354.36,
TRX00566,1/11/2025,PRD033,5,2389.64,
TRX00567,3/11/2025,PRD014,1,2721.74,
TRX00567,3/11/2025,PRD007,4,1154.79,
TRX00568,6/20/2025,PRD021,1,2675.95,
TRX00568,6/20/2025,PRD016,3,1852.35,
TRX00568,6/20/2025,PRD028,3,1241.21,
TRX00568,6/20/2025,PRD015,3,712.45,
TRX00568,6/20/2025,PRD018,2,2305.43,
TRX00569,8/19/2025,PRD016,3,1852.35,
TRX00569,8/19/2025,PRD019,1,1419.57,
TRX00569,8/19/2025,PRD033,2,2389.64,
TRX00569,8/19/2025,PRD023,3,2792.54,
TRX00570,7/25/2025,PRD037,2,1150.44,
TRX00570,7/25/2025,PRD026,3,1805.91,
TRX00570,7/25/2025,PRD005,2,2552.49,
TRX00570,7/25/2025,PRD028,2,1241.21,
TRX00571,5/10/2025,PRD022,1,506.12,
TRX00571,5/10/2025,PRD017,1,2564.5,
TRX00571,5/10/2025,PRD038,5,2988.3,
TRX00571,5/10/2025,PRD030,5,1992.7,
TRX00572,4/27/2025,PRD020,4,2379.25,
TRX00572,4/27/2025,PRD004,2,2182.48,
TRX00573,7/25/2025,PRD031,5,1354.36,
TRX00573,7/25/2025,PRD011,5,1993.31,
TRX00573,7/25/2025,PRD018,1,2305.43,
TRX00573,7/25/2025,PRD039,3,629.28,
TRX00574,4/14/2025,PRD030,1,1992.7,
TRX00574,4/14/2025,PRD005,1,2552.49,
TRX00574,4/14/2025,PRD038,1,2988.3,
TRX00574,4/14/2025,PRD006,4,2249.18,
TRX00574,4/14/2025,PRD018,5,2305.43,
TRX00575,6/25/2025,PRD027,1,830.04,
TRX00575,6/25/2025,PRD010,3,1575.15,
TRX00575,6/25/2025,PRD016,1,1852.35,
TRX00576,7/13/2025,PRD006,5,2249.18,
TRX00576,7/13/2025,PRD010,4,1575.15,
TRX00576,7/13/2025,PRD011,4,1993.31,
TRX00576,7/13/2025,PRD037,2,1150.44,
TRX00576,7/13/2025,PRD034,2,2384.44,
TRX00577,1/1/2025,PRD021,2,2675.95,
TRX00577,1/1/2025,PRD032,5,986.79,
TRX00578,2/14/2025,PRD034,5,2384.44,
TRX00578,2/14/2025,PRD022,4,506.12,
TRX00579,8/4/2025,PRD019,2,1419.57,
TRX00579,8/4/2025,PRD011,4,1993.31,
TRX00580,1/8/2025,PRD019,1,1419.57,
TRX00580,1/8/2025,PRD013,5,1662.72,
TRX00580,1/8/2025,PRD027,1,830.04,
TRX00580,1/8/2025,PRD011,3,1993.31,
TRX00581,9/2/2025,PRD039,5,629.28,
TRX00581,9/2/2025,PRD022,4,506.12,
TRX00581,9/2/2025,PRD004,3,2182.48,
TRX00582,5/12/2025,PRD014,1,2721.74,
TRX00583,4/23/2025,PRD034,5,2384.44,
TRX00583,4/23/2025,PRD004,5,2182.48,
TRX00583,4/23/2025,PRD002,4,2509.68,
TRX00583,4/23/2025,PRD010,4,1575.15,
TRX00583,4/23/2025,PRD028,1,1241.21,
TRX00584,5/29/2025,PRD014,4,2721.74,
TRX00584,5/29/2025,PRD016,2,1852.35,
TRX00584,5/29/2025,PRD028,5,1241.21,
TRX00584,5/29/2025,PRD037,1,1150.44,
TRX00584,5/29/2025,PRD004,5,2182.48,
TRX00585,2/19/2025,PRD019,1,1419.57,
TRX00585,2/19/2025,PRD022,1,506.12,
TRX00585,2/19/2025,PRD010,3,1575.15,
TRX00585,2/19/2025,PRD035,4,1001.65,
TRX00585,2/19/2025,PRD028,5,1241.21,
TRX00586,7/21/2025,PRD034,3,2384.44,
TRX00586,7/21/2025,PRD002,3,2509.68,
TRX00586,7/21/2025,PRD001,4,1622.49,
TRX00586,7/21/2025,PRD010,4,1575.15,
TRX00587,8/24/2025,PRD008,2,1830.72,
TRX00587,8/24/2025,PRD003,1,1838.39,
TRX00587,8/24/2025,PRD030,3,1992.7,
TRX00587,8/24/2025,PRD004,4,2182.48,
TRX00588,3/26/2025,PRD021,1,2675.95,
TRX00588,3/26/2025,PRD039,1,629.28,
TRX00589,4/29/2025,PRD017,5,2564.5,
TRX00589,4/29/2025,PRD013,2,1662.72,
TRX00590,1/28/2025,PRD039,5,629.28,
TRX00590,1/28/2025,PRD015,4,712.45,
TRX00590,1/28/2025,PRD021,2,2675.95,
TRX00590,1/28/2025,PRD017,5,2564.5,
TRX00591,6/13/2025,PRD015,1,712.45,
TRX00591,6/13/2025,PRD038,2,2988.3,
TRX00591,6/13/2025,PRD018,3,2305.43,
TRX00592,3/3/2025,PRD009,1,1510.4,
TRX00593,6/21/2025,PRD037,1,1150.44,
TRX00593,6/21/2025,PRD020,4,2379.25,
TRX00594,5/24/2025,PRD031,1,1354.36,
TRX00594,5/24/2025,PRD028,1,1241.21,
TRX00595,3/16/2025,PRD001,2,1622.49,
TRX00595,3/16/2025,PRD015,3,712.45,
TRX00596,3/26/2025,PRD010,4,1575.15,
TRX00596,3/26/2025,PRD014,1,2721.74,
TRX00596,3/26/2025,PRD013,2,1662.72,
TRX00596,3/26/2025,PRD037,3,1150.44,
TRX00597,3/21/2025,PRD026,5,1805.91,
TRX00597,3/21/2025,PRD025,4,1280.79,
TRX00597,3/21/2025,PRD032,5,986.79,
TRX00598,4/30/2025,PRD006,2,2249.18,
TRX00598,4/30/2025,PRD026,3,1805.91,
TRX00599,7/10/2025,PRD031,4,1354.36,
TRX00599,7/10/2025,PRD023,4,2792.54,
TRX00600,7/23/2025,PRD023,3,2792.54,
TRX00601,3/14/2025,PRD027,4,830.04,
TRX00601,3/14/2025,PRD026,4,1805.91,
TRX00601,3/14/2025,PRD006,3,2249.18,
TRX00601,3/14/2025,PRD002,2,2509.68,
TRX00601,3/14/2025,PRD030,3,1992.7,
TRX00602,5/21/2025,PRD010,5,1575.15,
TRX00603,7/26/2025,PRD004,1,2182.48,
TRX00604,5/10/2025,PRD038,4,2988.3,
TRX00604,5/10/2025,PRD022,2,506.12,
TRX00604,5/10/2025,PRD025,3,1280.79,
TRX00604,5/10/2025,PRD015,5,712.45,
TRX00605,4/23/2025,PRD004,4,2182.48,
TRX00605,4/23/2025,PRD039,3,629.28,
TRX00605,4/23/2025,PRD024,5,2634.53,
TRX00605,4/23/2025,PRD023,4,2792.54,
TRX00605,4/23/2025,PRD027,5,830.04,
TRX00606,5/15/2025,PRD040,2,1227.77,
TRX00607,5/24/2025,PRD002,4,2509.68,
TRX00607,5/24/2025,PRD004,2,2182.48,
TRX00607,5/24/2025,PRD008,4,1830.72,
TRX00607,5/24/2025,PRD019,1,1419.57,
TRX00607,5/24/2025,PRD029,5,2033.75,
TRX00608,9/4/2025,PRD013,4,1662.72,
TRX00608,9/4/2025,PRD005,1,2552.49,
TRX00608,9/4/2025,PRD011,5,1993.31,
TRX00609,1/1/2025,PRD030,5,1992.7,
TRX00609,1/1/2025,PRD013,1,1662.72,
TRX00609,1/1/2025,PRD025,2,1280.79,
TRX00610,6/10/2025,PRD008,4,1830.72,
TRX00610,6/10/2025,PRD010,1,1575.15,
TRX00610,6/10/2025,PRD030,2,1992.7,
TRX00610,6/10/2025,PRD034,5,2384.44,
TRX00611,8/3/2025,PRD030,4,1992.7,
TRX00611,8/3/2025,PRD034,4,2384.44,
TRX00611,8/3/2025,PRD002,3,2509.68,
TRX00611,8/3/2025,PRD011,1,1993.31,
TRX00611,8/3/2025,PRD015,4,712.45,
TRX00612,1/18/2025,PRD017,2,2564.5,
TRX00612,1/18/2025,PRD004,2,2182.48,
TRX00613,6/29/2025,PRD003,3,1838.39,
TRX00613,6/29/2025,PRD004,5,2182.48,
TRX00614,7/18/2025,PRD033,2,2389.64,
TRX00614,7/18/2025,PRD003,2,1838.39,
TRX00614,7/18/2025,PRD008,5,1830.72,
TRX00614,7/18/2025,PRD013,3,1662.72,
TRX00614,7/18/2025,PRD037,5,1150.44,
TRX00615,2/25/2025,PRD028,5,1241.21,
TRX00615,2/25/2025,PRD005,5,2552.49,
TRX00616,4/17/2025,PRD022,2,506.12,
TRX00616,4/17/2025,PRD015,5,712.45,
TRX00617,3/26/2025,PRD011,5,1993.31,
TRX00617,3/26/2025,PRD019,5,1419.57,
TRX00617,3/26/2025,PRD003,2,1838.39,
TRX00617,3/26/2025,PRD038,4,2988.3,
TRX00618,4/10/2025,PRD014,5,2721.74,
TRX00618,4/10/2025,PRD031,3,1354.36,
TRX00618,4/10/2025,PRD019,4,1419.57,
TRX00619,6/12/2025,PRD033,3,2389.64,
TRX00619,6/12/2025,PRD034,3,2384.44,
TRX00619,6/12/2025,PRD032,2,986.79,
TRX00619,6/12/2025,PRD015,3,712.45,
TRX00620,4/14/2025,PRD029,5,2033.75,
TRX00620,4/14/2025,PRD017,1,2564.5,
TRX00620,4/14/2025,PRD038,3,2988.3,
TRX00620,4/14/2025,PRD018,2,2305.43,
TRX00620,4/14/2025,PRD024,3,2634.53,
TRX00621,8/21/2025,PRD003,3,1838.39,
TRX00621,8/21/2025,PRD027,3,830.04,
TRX00621,8/21/2025,PRD025,2,1280.79,
TRX00622,8/27/2025,PRD014,5,2721.74,
TRX00622,8/27/2025,PRD012,4,1388.37,
TRX00622,8/27/2025,PRD005,4,2552.49,
TRX00622,8/27/2025,PRD020,3,2379.25,
TRX00623,5/29/2025,PRD024,3,2634.53,
TRX00623,5/29/2025,PRD029,1,2033.75,
TRX00624,7/1/2025,PRD022,1,506.12,
TRX00624,7/1/2025,PRD011,1,1993.31,
TRX00624,7/1/2025,PRD012,2,1388.37,
TRX00624,7/1/2025,PRD014,1,2721.74,
TRX00624,7/1/2025,PRD020,2,2379.25,
TRX00625,9/3/2025,PRD024,3,2634.53,
TRX00625,9/3/2025,PRD021,1,2675.95,
TRX00626,9/5/2025,PRD033,3,2389.64,
TRX00626,9/5/2025,PRD035,2,1001.65,
TRX00626,9/5/2025,PRD039,5,629.28,
TRX00627,5/16/2025,PRD026,1,1805.91,
TRX00627,5/16/2025,PRD033,1,2389.64,
TRX00628,2/24/2025,PRD021,1,2675.95,
TRX00629,6/10/2025,PRD020,1,2379.25,
TRX00629,6/10/2025,PRD029,2,2033.75,
TRX00629,6/10/2025,PRD032,3,986.79,
TRX00630,8/27/2025,PRD007,1,1154.79,
TRX00630,8/27/2025,PRD015,4,712.45,
TRX00631,9/6/2025,PRD017,3,2564.5,
TRX00632,6/28/2025,PRD013,5,1662.72,
TRX00632,6/28/2025,PRD031,2,1354.36,
TRX00633,7/15/2025,PRD009,1,1510.4,
TRX00633,7/15/2025,PRD022,1,506.12,
TRX00634,7/11/2025,PRD016,3,1852.35,
TRX00635,7/30/2025,PRD024,1,2634.53,
TRX00635,7/30/2025,PRD008,5,1830.72,
TRX00635,7/30/2025,PRD006,1,2249.18,
TRX00635,7/30/2025,PRD011,3,1993.31,
TRX00635,7/30/2025,PRD003,1,1838.39,
TRX00636,3/10/2025,PRD019,3,1419.57,
TRX00637,5/26/2025,PRD038,5,2988.3,
TRX00637,5/26/2025,PRD025,5,1280.79,
TRX00637,5/26/2025,PRD021,3,2675.95,
TRX00637,5/26/2025,PRD002,4,2509.68,
TRX00638,1/29/2025,PRD004,5,2182.48,
TRX00638,1/29/2025,PRD028,3,1241.21,
TRX00638,1/29/2025,PRD040,4,1227.77,
TRX00639,2/20/2025,PRD017,3,2564.5,
TRX00639,2/20/2025,PRD034,5,2384.44,
TRX00640,2/22/2025,PRD011,3,1993.31,
TRX00641,6/26/2025,PRD031,4,1354.36,
TRX00641,6/26/2025,PRD008,2,1830.72,
TRX00641,6/26/2025,PRD023,2,2792.54,
TRX00641,6/26/2025,PRD015,2,712.45,
TRX00641,6/26/2025,PRD010,4,1575.15,
TRX00642,4/25/2025,PRD037,5,1150.44,
TRX00643,1/5/2025,PRD036,2,2253.07,
TRX00643,1/5/2025,PRD033,1,2389.64,
TRX00643,1/5/2025,PRD031,3,1354.36,
TRX00644,4/19/2025,PRD011,3,1993.31,
TRX00644,4/19/2025,PRD004,5,2182.48,
TRX00644,4/19/2025,PRD022,5,506.12,
TRX00644,4/19/2025,PRD002,3,2509.68,
TRX00644,4/19/2025,PRD038,3,2988.3,
TRX00645,3/7/2025,PRD015,1,712.45,
TRX00646,2/5/2025,PRD004,5,2182.48,
TRX00646,2/5/2025,PRD009,3,1510.4,
TRX00647,2/18/2025,PRD013,3,1662.72,
TRX00647,2/18/2025,PRD039,4,629.28,
TRX00647,2/18/2025,PRD004,3,2182.48,
TRX00648,8/30/2025,PRD036,1,2253.07,
TRX00648,8/30/2025,PRD037,3,1150.44,
TRX00648,8/30/2025,PRD032,5,986.79,
TRX00648,8/30/2025,PRD014,3,2721.74,
TRX00649,5/16/2025,PRD014,4,2721.74,
TRX00649,5/16/2025,PRD020,1,2379.25,
TRX00650,2/7/2025,PRD014,2,2721.74,
TRX00650,2/7/2025,PRD026,2,1805.91,
TRX00650,2/7/2025,PRD018,4,2305.43,
TRX00650,2/7/2025,PRD002,1,2509.68,
TRX00650,2/7/2025,PRD040,4,1227.77,
TRX00651,5/14/2025,PRD007,1,1154.79,
TRX00651,5/14/2025,PRD033,2,2389.64,
TRX00651,5/14/2025,PRD025,2,1280.79,
TRX00652,9/5/2025,PRD031,5,1354.36,
TRX00652,9/5/2025,PRD015,1,712.45,
TRX00653,2/4/2025,PRD006,1,2249.18,
TRX00653,2/4/2025,PRD028,3,1241.21,
TRX00653,2/4/2025,PRD018,3,2305.43,
TRX00653,2/4/2025,PRD022,4,506.12,
TRX00654,5/1/2025,PRD028,5,1241.21,
TRX00654,5/1/2025,PRD030,1,1992.7,
TRX00654,5/1/2025,PRD011,2,1993.31,
TRX00654,5/1/2025,PRD014,2,2721.74,
TRX00654,5/1/2025,PRD019,1,1419.57,
TRX00655,1/7/2025,PRD033,5,2389.64,
TRX00655,1/7/2025,PRD023,2,2792.54,
TRX00655,1/7/2025,PRD011,5,1993.31,
TRX00655,1/7/2025,PRD016,3,1852.35,
TRX00655,1/7/2025,PRD030,2,1992.7,
TRX00656,1/8/2025,PRD031,4,1354.36,
TRX00656,1/8/2025,PRD037,4,1150.44,
TRX00656,1/8/2025,PRD030,3,1992.7,
TRX00657,8/14/2025,PRD016,2,1852.35,
TRX00657,8/14/2025,PRD024,5,2634.53,
TRX00657,8/14/2025,PRD034,4,2384.44,
TRX00658,8/23/2025,PRD029,1,2033.75,
TRX00658,8/23/2025,PRD034,4,2384.44,
TRX00659,2/20/2025,PRD021,3,2675.95,
TRX00659,2/20/2025,PRD012,2,1388.37,
TRX00660,2/24/2025,PRD010,3,1575.15,
TRX00660,2/24/2025,PRD032,1,986.79,
TRX00660,2/24/2025,PRD033,4,2389.64,
TRX00660,2/24/2025,PRD005,3,2552.49,
TRX00660,2/24/2025,PRD012,1,1388.37,
TRX00661,8/8/2025,PRD001,5,1622.49,
TRX00661,8/8/2025,PRD005,1,2552.49,
TRX00662,8/14/2025,PRD032,5,986.79,
TRX00662,8/14/2025,PRD039,2,629.28,
TRX00663,6/16/2025,PRD015,3,712.45,
TRX00663,6/16/2025,PRD010,4,1575.15,
TRX00663,6/16/2025,PRD032,2,986.79,
TRX00663,6/16/2025,PRD013,1,1662.72,
TRX00663,6/16/2025,PRD012,2,1388.37,
TRX00664,3/3/2025,PRD024,2,2634.53,
TRX00664,3/3/2025,PRD021,4,2675.95,
TRX00664,3/3/2025,PRD029,1,2033.75,
TRX00664,3/3/2025,PRD038,2,2988.3,
TRX00665,8/19/2025,PRD040,2,1227.77,
TRX00665,8/19/2025,PRD025,4,1280.79,
TRX00665,8/19/2025,PRD006,2,2249.18,
TRX00665,8/19/2025,PRD023,4,2792.54,
TRX00665,8/19/2025,PRD008,3,1830.72,
TRX00666,7/21/2025,PRD035,2,1001.65,
TRX00666,7/21/2025,PRD027,1,830.04,
TRX00666,7/21/2025,PRD033,4,2389.64,
TRX00666,7/21/2025,PRD015,2,712.45,
TRX00666,7/21/2025,PRD020,4,2379.25,
TRX00667,4/11/2025,PRD006,2,2249.18,
TRX00667,4/11/2025,PRD007,1,1154.79,
TRX00667,4/11/2025,PRD016,4,1852.35,
TRX00667,4/11/2025,PRD031,4,1354.36,
TRX00668,1/11/2025,PRD016,2,1852.35,
TRX00668,1/11/2025,PRD017,5,2564.5,
TRX00668,1/11/2025,PRD019,2,1419.57,
TRX00668,1/11/2025,PRD038,2,2988.3,
TRX00669,3/3/2025,PRD010,5,1575.15,
TRX00669,3/3/2025,PRD034,3,2384.44,
TRX00669,3/3/2025,PRD030,2,1992.7,
TRX00669,3/3/2025,PRD005,3,2552.49,
TRX00670,3/30/2025,PRD013,3,1662.72,
TRX00670,3/30/2025,PRD040,4,1227.77,
TRX00670,3/30/2025,PRD022,2,506.12,
TRX00670,3/30/2025,PRD010,4,1575.15,
TRX00670,3/30/2025,PRD038,4,2988.3,
TRX00671,7/24/2025,PRD010,3,1575.15,
TRX00671,7/24/2025,PRD002,1,2509.68,
TRX00671,7/24/2025,PRD025,4,1280.79,
TRX00671,7/24/2025,PRD032,1,986.79,
TRX00672,7/28/2025,PRD038,4,2988.3,
TRX00672,7/28/2025,PRD028,5,1241.21,
TRX00672,7/28/2025,PRD023,4,2792.54,
TRX00672,7/28/2025,PRD002,3,2509.68,
TRX00673,1/11/2025,PRD018,2,2305.43,
TRX00673,1/11/2025,PRD038,2,2988.3,
TRX00673,1/11/2025,PRD013,1,1662.72,
TRX00673,1/11/2025,PRD030,5,1992.7,
TRX00673,1/11/2025,PRD005,1,2552.49,
TRX00674,5/25/2025,PRD010,1,1575.15,
TRX00674,5/25/2025,PRD002,3,2509.68,
TRX00674,5/25/2025,PRD021,4,2675.95,
TRX00674,5/25/2025,PRD029,5,2033.75,
TRX00675,2/10/2025,PRD001,5,1622.49,
TRX00675,2/10/2025,PRD036,1,2253.07,
TRX00675,2/10/2025,PRD008,4,1830.72,
TRX00675,2/10/2025,PRD011,2,1993.31,
TRX00675,2/10/2025,PRD005,5,2552.49,
TRX00676,4/17/2025,PRD016,5,1852.35,
TRX00676,4/17/2025,PRD032,4,986.79,
TRX00676,4/17/2025,PRD018,3,2305.43,
TRX00676,4/17/2025,PRD027,5,830.04,
TRX00677,7/1/2025,PRD017,5,2564.5,
TRX00677,7/1/2025,PRD012,1,1388.37,
TRX00677,7/1/2025,PRD023,2,2792.54,
TRX00677,7/1/2025,PRD033,5,2389.64,
TRX00678,4/4/2025,PRD035,1,1001.65,
TRX00679,4/9/2025,PRD024,1,2634.53,
TRX00679,4/9/2025,PRD020,4,2379.25,
TRX00679,4/9/2025,PRD034,3,2384.44,
TRX00679,4/9/2025,PRD038,4,2988.3,
TRX00679,4/9/2025,PRD022,2,506.12,
TRX00680,6/12/2025,PRD013,4,1662.72,
TRX00680,6/12/2025,PRD009,1,1510.4,
TRX00681,4/18/2025,PRD007,3,1154.79,
TRX00681,4/18/2025,PRD002,3,2509.68,
TRX00681,4/18/2025,PRD027,4,830.04,
TRX00681,4/18/2025,PRD017,3,2564.5,
TRX00682,4/13/2025,PRD010,3,1575.15,
TRX00683,8/12/2025,PRD039,4,629.28,
TRX00683,8/12/2025,PRD013,3,1662.72,
TRX00683,8/12/2025,PRD034,3,2384.44,
TRX00683,8/12/2025,PRD023,2,2792.54,
TRX00684,1/26/2025,PRD007,5,1154.79,
TRX00684,1/26/2025,PRD003,2,1838.39,
TRX00684,1/26/2025,PRD029,3,2033.75,
TRX00685,8/29/2025,PRD039,5,629.28,
TRX00685,8/29/2025,PRD040,5,1227.77,
TRX00685,8/29/2025,PRD004,1,2182.48,
TRX00685,8/29/2025,PRD027,5,830.04,
TRX00686,8/14/2025,PRD004,4,2182.48,
TRX00687,2/24/2025,PRD027,4,830.04,
TRX00688,3/1/2025,PRD002,2,2509.68,
TRX00688,3/1/2025,PRD018,3,2305.43,
TRX00689,5/30/2025,PRD031,1,1354.36,
TRX00689,5/30/2025,PRD038,4,2988.3,
TRX00689,5/30/2025,PRD033,4,2389.64,
TRX00689,5/30/2025,PRD014,3,2721.74,
TRX00689,5/30/2025,PRD025,3,1280.79,
TRX00690,4/18/2025,PRD012,1,1388.37,
TRX00690,4/18/2025,PRD010,3,1575.15,
TRX00690,4/18/2025,PRD027,2,830.04,
TRX00690,4/18/2025,PRD006,2,2249.18,
TRX00690,4/18/2025,PRD009,3,1510.4,
TRX00691,5/17/2025,PRD023,1,2792.54,
TRX00691,5/17/2025,PRD026,2,1805.91,
TRX00691,5/17/2025,PRD028,1,1241.21,
TRX00691,5/17/2025,PRD032,1,986.79,
TRX00692,7/8/2025,PRD027,2,830.04,
TRX00692,7/8/2025,PRD003,1,1838.39,
TRX00692,7/8/2025,PRD014,2,2721.74,
TRX00693,2/1/2025,PRD017,2,2564.5,
TRX00694,7/11/2025,PRD003,5,1838.39,
TRX00695,2/3/2025,PRD033,2,2389.64,
TRX00695,2/3/2025,PRD004,1,2182.48,
TRX00695,2/3/2025,PRD030,1,1992.7,
TRX00695,2/3/2025,PRD002,4,2509.68,
TRX00696,3/29/2025,PRD009,3,1510.4,
TRX00696,3/29/2025,PRD012,3,1388.37,
TRX00696,3/29/2025,PRD031,1,1354.36,
TRX00696,3/29/2025,PRD021,5,2675.95,
TRX00696,3/29/2025,PRD014,2,2721.74,
TRX00697,4/7/2025,PRD005,1,2552.49,
TRX00697,4/7/2025,PRD037,1,1150.44,
TRX00697,4/7/2025,PRD034,4,2384.44,
TRX00697,4/7/2025,PRD008,5,1830.72,
TRX00698,7/3/2025,PRD001,5,1622.49,
TRX00699,4/14/2025,PRD028,4,1241.21,
TRX00699,4/14/2025,PRD010,2,1575.15,
TRX00699,4/14/2025,PRD005,3,2552.49,
TRX00699,4/14/2025,PRD027,4,830.04,
TRX00700,4/12/2025,PRD024,3,2634.53,
TRX00701,4/25/2025,PRD002,2,2509.68,
TRX00701,4/25/2025,PRD019,4,1419.57,
TRX00702,3/23/2025,PRD034,5,2384.44,
TRX00703,1/11/2025,PRD013,5,1662.72,
TRX00703,1/11/2025,PRD029,1,2033.75,
TRX00704,4/17/2025,PRD015,2,712.45,
TRX00704,4/17/2025,PRD007,1,1154.79,
TRX00705,7/31/2025,PRD003,5,1838.39,
TRX00705,7/31/2025,PRD019,1,1419.57,
TRX00705,7/31/2025,PRD011,1,1993.31,
TRX00705,7/31/2025,PRD039,2,629.28,
TRX00705,7/31/2025,PRD016,5,1852.35,
TRX00706,7/31/2025,PRD016,3,1852.35,
